Maths,General Science,History,Geography,Language,Mean,Gender,Major
52,55,42,88,57,56.9,Female,Arts
67,73,39,37,68,56.4,Female,Diploma
76,80,55,72,73,69.23333333333333,Male,Science
87,94,86,35,95,76.53333333333333,Male,Commerce
82,85,48,82,87,73.60000000000001,Female,Commerce
73,76,30,37,78,57.333333333333336,Male,Diploma
75,81,58,35,74,63.6,Male,Arts
64,74,75,78,75,72.8,Female,Arts
41,45,71,56,40,52.7,Female,Commerce
90,75,53,76,69,71.0,Male,Science
59,54,31,81,51,55.36666666666667,Male,Diploma
51,31,33,98,36,51.66666666666666,Male,Arts
45,47,31,49,49,48.2,Male,Science
54,64,62,62,67,62.36666666666667,Female,Commerce
87,84,95,55,76,80.53333333333333,Male,Diploma
72,80,86,35,83,69.46666666666667,Male,Commerce
94,86,31,93,87,76.16666666666667,Female,Diploma
45,59,89,62,64,63.96666666666667,Female,Science
61,70,66,70,76,67.06666666666666,Female,Science
60,72,88,67,68,72.83333333333333,Male,Arts
77,91,45,51,88,68.46666666666667,Male,Diploma
85,90,92,47,92,78.26666666666667,Female,Diploma
78,90,98,64,93,84.43333333333334,Female,Commerce
49,52,68,41,51,53.23333333333333,Female,Science
71,87,79,32,82,69.0,Male,Arts
48,58,79,87,52,67.3,Male,Arts
62,67,55,81,58,63.06666666666666,Male,Diploma
56,68,82,36,70,62.46666666666667,Male,Arts
65,69,91,86,76,76.53333333333333,Male,Science
69,86,67,94,81,78.8,Male,Commerce
68,54,68,96,53,68.89999999999999,Male,Diploma
61,60,59,44,57,59.4,Male,Science
74,86,67,91,89,79.96666666666667,Female,Diploma
64,60,62,62,58,62.76666666666667,Male,Diploma
77,82,86,75,89,80.36666666666666,Female,Commerce
58,50,78,97,45,66.7,Female,Science
60,64,88,30,74,61.26666666666667,Female,Science
73,64,96,65,57,71.43333333333334,Male,Science
75,82,86,52,79,72.86666666666666,Male,Arts
58,57,90,96,53,70.76666666666667,Female,Diploma
66,77,80,47,73,67.43333333333334,Male,Arts
39,52,38,72,46,48.7,Female,Arts
64,58,63,86,51,62.73333333333333,Female,Arts
23,44,41,42,36,40.3,Male,Commerce
74,77,87,84,76,77.63333333333334,Male,Science
40,65,79,99,64,71.5,Female,Diploma
90,85,48,86,84,76.8,Female,Diploma
91,85,97,56,85,80.76666666666667,Female,Arts
64,54,97,98,50,74.10000000000001,Female,Diploma
59,72,42,98,68,68.46666666666667,Male,Science
80,75,58,92,69,75.93333333333334,Female,Science
71,67,84,92,67,74.83333333333333,Female,Commerce
61,68,55,89,63,67.23333333333333,Male,Arts
87,85,30,35,93,64.86666666666666,Male,Diploma
82,67,30,34,61,53.6,Male,Commerce
62,64,56,78,55,63.2,Female,Arts
97,97,95,78,96,89.23333333333333,Male,Science
75,68,57,40,65,58.9,Male,Science
65,79,46,62,81,66.5,Male,Diploma
52,49,59,40,46,50.06666666666666,Female,Diploma
87,73,55,35,72,66.03333333333333,Female,Arts
53,62,55,81,53,61.5,Male,Diploma
81,86,61,37,87,66.39999999999999,Female,Arts
39,42,32,40,38,39.0,Male,Science
71,71,39,34,80,57.5,Female,Commerce
97,93,47,30,91,69.23333333333333,Male,Commerce
82,82,48,57,88,70.10000000000001,Male,Science
59,53,32,83,52,57.66666666666666,Male,Arts
61,42,41,45,41,45.9,Male,Arts
78,74,75,92,72,78.43333333333334,Male,Arts
49,51,78,96,51,65.93333333333334,Male,Arts
59,58,75,93,47,68.5,Female,Commerce
70,72,84,91,76,78.26666666666667,Female,Commerce
82,84,55,91,78,77.73333333333333,Female,Arts
90,90,83,85,82,82.56666666666666,Female,Commerce
43,62,70,48,61,56.06666666666666,Male,Arts
80,64,53,64,66,65.8,Female,Arts
81,82,87,95,84,83.43333333333334,Male,Arts
57,61,43,56,54,53.93333333333334,Male,Arts
59,72,40,60,80,59.73333333333333,Female,Commerce
64,76,46,61,74,64.39999999999999,Male,Science
63,64,98,80,66,72.83333333333333,Female,Arts
71,70,89,97,70,77.76666666666667,Male,Diploma
64,73,80,48,71,69.53333333333333,Female,Commerce
55,46,75,79,44,62.43333333333334,Female,Arts
51,51,82,65,54,64.23333333333333,Female,Diploma
62,76,58,95,80,72.76666666666667,Female,Diploma
93,100,51,100,95,86.26666666666667,Female,Science
54,72,87,64,59,65.66666666666667,Female,Diploma
69,65,68,96,74,74.43333333333334,Male,Diploma
44,51,84,90,48,64.53333333333333,Male,Diploma
86,85,86,87,91,84.03333333333333,Female,Commerce
85,92,80,90,85,83.33333333333333,Female,Diploma
50,67,94,59,73,70.46666666666667,Female,Science
88,74,93,93,75,83.83333333333333,Female,Commerce
59,62,54,41,69,55.63333333333333,Male,Arts
32,34,53,69,38,48.6,Male,Diploma
36,29,46,33,27,38.23333333333333,Male,Arts
63,78,74,37,79,65.39999999999999,Male,Diploma
67,54,75,73,63,63.63333333333333,Female,Science
65,78,50,64,82,66.26666666666667,Male,Arts
85,84,53,41,89,69.5,Male,Arts
73,78,100,80,74,80.06666666666666,Male,Arts
34,48,99,80,41,64.39999999999999,Male,Diploma
93,100,89,61,100,85.53333333333335,Female,Science
67,84,85,68,84,76.0,Male,Arts
88,77,77,42,77,70.46666666666667,Male,Arts
57,48,46,80,51,57.7,Female,Science
79,84,43,30,91,63.96666666666667,Male,Diploma
67,75,75,70,72,72.43333333333334,Male,Science
70,64,65,39,70,60.0,Male,Science
50,42,98,41,48,56.06666666666666,Male,Arts
69,84,96,65,82,79.26666666666667,Male,Diploma
52,61,71,52,66,59.93333333333334,Female,Science
47,62,99,32,66,61.76666666666667,Female,Diploma
46,61,35,47,55,51.333333333333336,Female,Arts
68,70,53,35,66,57.6,Male,Arts
100,100,82,73,100,88.56666666666666,Female,Diploma
44,61,60,43,52,53.2,Female,Arts
57,77,54,67,80,64.86666666666666,Male,Arts
91,96,39,92,91,79.36666666666666,Female,Science
69,70,43,83,67,66.73333333333333,Female,Diploma
35,53,72,58,46,53.46666666666667,Female,Arts
72,66,30,100,66,66.83333333333333,Male,Commerce
54,65,50,58,65,57.9,Female,Commerce
74,70,56,44,69,61.73333333333333,Male,Commerce
74,64,88,64,60,71.33333333333333,Female,Commerce
64,56,83,68,52,66.16666666666667,Female,Diploma
65,61,35,86,71,61.96666666666667,Male,Diploma
46,43,42,57,44,48.8,Male,Science
48,56,40,68,51,54.73333333333333,Female,Arts
67,74,96,47,70,72.16666666666667,Female,Diploma
62,57,62,30,62,56.0,Male,Commerce
61,71,89,91,73,74.3,Female,Arts
70,75,96,92,74,79.53333333333333,Female,Diploma
98,87,94,99,90,89.93333333333334,Male,Arts
70,63,94,49,58,67.60000000000001,Male,Diploma
67,57,55,35,53,55.9,Female,Arts
57,58,52,60,57,57.73333333333333,Female,Science
85,81,65,35,85,68.63333333333334,Female,Commerce
77,68,32,51,69,59.6,Female,Diploma
72,66,47,72,72,64.96666666666667,Male,Diploma
78,91,82,72,96,82.03333333333333,Male,Arts
81,66,36,50,64,59.13333333333333,Male,Arts
61,62,64,90,61,66.5,Male,Science
58,68,46,36,61,55.13333333333333,Male,Commerce
54,61,52,34,58,50.9,Female,Science
82,82,55,78,80,71.43333333333334,Male,Science
49,58,78,50,60,59.86666666666667,Male,Diploma
49,50,47,86,52,58.833333333333336,Female,Commerce
57,75,89,48,73,67.23333333333333,Male,Diploma
94,73,70,62,71,71.63333333333334,Female,Science
75,77,53,85,83,72.60000000000001,Female,Commerce
74,74,83,61,72,74.13333333333334,Male,Science
58,52,97,93,54,71.0,Female,Commerce
62,69,40,48,69,58.833333333333336,Male,Commerce
72,57,76,43,62,63.36666666666667,Female,Arts
84,87,34,67,81,70.06666666666666,Male,Commerce
92,100,87,49,100,81.60000000000001,Male,Arts
45,63,71,30,59,53.1,Male,Arts
75,81,83,90,71,78.83333333333333,Male,Arts
56,58,39,46,64,53.2,Male,Arts
48,54,58,88,53,62.2,Female,Diploma
100,100,100,37,100,82.96666666666667,Female,Commerce
65,76,40,66,75,62.06666666666666,Female,Arts
72,57,53,61,58,61.0,Female,Arts
62,70,82,95,72,74.7,Female,Commerce
66,68,83,47,64,64.56666666666666,Male,Commerce
63,63,42,32,60,49.6,Male,Commerce
68,76,57,55,67,65.3,Female,Science
75,84,66,59,80,70.33333333333333,Female,Arts
89,100,63,93,100,87.56666666666666,Male,Science
78,72,73,83,69,73.16666666666667,Male,Commerce
53,50,75,99,60,68.89999999999999,Male,Science
49,65,83,62,61,66.03333333333333,Female,Science
54,63,100,50,67,67.03333333333333,Male,Science
64,82,82,45,77,69.93333333333334,Male,Diploma
60,62,51,79,60,64.46666666666667,Female,Science
62,65,64,42,58,60.06666666666666,Female,Science
55,41,67,89,48,61.333333333333336,Male,Diploma
91,95,65,76,94,82.3,Female,Science
8,24,98,90,23,52.4,Female,Commerce
81,78,86,37,78,70.56666666666666,Male,Arts
79,85,60,56,86,70.23333333333333,Female,Science
78,87,94,100,91,88.3,Male,Arts
74,75,40,61,82,65.16666666666667,Female,Diploma
57,51,54,77,54,58.8,Male,Arts
40,59,35,51,51,48.16666666666666,Female,Arts
81,75,84,86,76,78.23333333333333,Male,Science
44,45,62,66,45,53.13333333333333,Female,Arts
67,86,60,90,83,76.5,Male,Arts
86,81,68,37,75,68.53333333333333,Female,Science
65,82,87,37,78,68.86666666666666,Male,Diploma
55,76,43,50,76,60.6,Female,Arts
62,72,42,94,74,68.73333333333333,Male,Arts
63,63,82,40,62,62.9,Female,Commerce
88,99,93,67,95,86.36666666666667,Female,Arts
62,55,52,81,55,62.43333333333334,Male,Arts
59,71,89,60,65,69.03333333333333,Female,Commerce
68,78,60,68,77,68.33333333333333,Female,Diploma
77,86,31,100,86,73.83333333333333,Female,Diploma
72,72,69,33,74,63.06666666666666,Female,Diploma
69,90,54,43,88,66.36666666666666,Female,Diploma
90,95,97,75,93,87.7,Female,Diploma
47,57,69,58,44,55.7,Female,Diploma
76,78,43,70,75,68.39999999999999,Male,Arts
71,83,70,45,78,67.73333333333333,Female,Arts
88,95,43,97,92,80.7,Male,Diploma
40,43,69,61,39,50.4,Female,Arts
64,64,91,33,67,65.13333333333334,Male,Commerce
38,60,66,76,50,59.43333333333334,Male,Arts
58,54,89,85,52,69.73333333333333,Male,Science
40,52,42,30,43,43.833333333333336,Male,Arts
65,81,100,36,73,69.10000000000001,Female,Commerce
78,72,74,46,70,66.10000000000001,Female,Arts
50,53,69,39,58,55.1,Female,Science
69,75,48,69,78,67.06666666666666,Female,Arts
88,89,43,96,86,77.13333333333334,Female,Commerce
18,32,40,32,28,33.56666666666667,Male,Arts
46,42,30,60,46,47.03333333333333,Female,Science
54,58,36,58,61,55.16666666666666,Male,Commerce
66,69,93,39,63,66.26666666666667,Female,Commerce
65,75,51,65,70,63.3,Male,Science
44,54,68,38,53,52.0,Female,Diploma
69,73,100,57,73,73.36666666666666,Female,Commerce
74,71,30,55,80,59.46666666666667,Male,Science
73,74,74,55,72,68.83333333333333,Female,Science
69,54,62,77,55,64.03333333333333,Female,Science
67,69,33,77,75,63.26666666666667,Female,Science
70,70,64,93,65,72.5,Male,Commerce
62,70,77,96,75,75.0,Female,Commerce
69,74,51,95,74,71.16666666666667,Male,Diploma
63,65,47,77,61,60.36666666666667,Male,Arts
56,72,69,34,65,60.16666666666666,Female,Arts
40,42,62,93,38,54.43333333333334,Male,Diploma
97,87,69,32,82,70.89999999999999,Male,Diploma
81,81,43,80,79,72.36666666666666,Female,Diploma
74,81,54,67,83,70.93333333333334,Male,Arts
50,64,52,36,59,52.36666666666667,Male,Commerce
75,90,41,31,88,63.63333333333333,Female,Arts
57,56,85,89,57,71.66666666666667,Male,Science
55,61,62,61,54,57.23333333333333,Male,Diploma
58,73,37,92,68,64.63333333333334,Female,Diploma
53,58,78,80,65,67.63333333333334,Male,Science
59,65,64,91,66,69.39999999999999,Female,Science
50,56,30,37,54,45.56666666666666,Male,Commerce
65,54,82,67,57,65.23333333333333,Male,Arts
55,65,93,75,62,71.0,Male,Diploma
66,71,57,49,76,63.23333333333333,Female,Commerce
57,74,70,84,76,72.16666666666667,Male,Commerce
82,84,61,44,82,68.36666666666666,Male,Science
53,55,35,95,48,58.23333333333333,Male,Science
77,69,93,63,68,72.06666666666666,Male,Science
53,44,84,51,42,56.96666666666667,Female,Arts
88,78,42,73,75,70.39999999999999,Male,Science
71,84,56,70,87,70.83333333333333,Female,Arts
33,41,64,99,43,61.16666666666666,Male,Diploma
82,85,49,97,86,78.7,Male,Arts
52,55,67,52,49,56.5,Male,Commerce
58,59,53,69,58,57.7,Male,Diploma
0,17,69,76,10,40.13333333333333,Male,Arts
79,74,64,60,72,68.60000000000001,Female,Commerce
39,39,64,30,34,42.0,Male,Science
62,61,84,48,55,61.6,Male,Commerce
69,80,50,46,71,64.03333333333333,Male,Science
59,58,63,49,59,58.96666666666667,Male,Diploma
67,64,74,84,61,68.96666666666667,Male,Commerce
45,37,47,98,37,53.7,Male,Science
60,72,74,30,74,60.5,Female,Science
61,58,86,84,56,68.26666666666667,Male,Commerce
39,64,70,77,57,61.13333333333333,Male,Science
58,63,54,33,73,55.26666666666667,Male,Commerce
63,55,82,72,63,68.43333333333334,Male,Science
41,51,68,42,48,50.9,Male,Commerce
61,57,39,76,56,59.333333333333336,Female,Commerce
49,49,81,77,41,60.53333333333333,Female,Diploma
44,41,84,59,38,53.4,Female,Arts
30,26,39,98,22,49.53333333333333,Male,Diploma
80,78,54,100,81,75.33333333333333,Female,Commerce
61,74,31,92,72,63.66666666666666,Male,Arts
62,68,74,67,68,67.16666666666667,Female,Commerce
47,49,79,70,50,60.93333333333334,Female,Arts
49,45,78,32,45,53.333333333333336,Female,Commerce
50,47,48,48,54,51.43333333333334,Male,Arts
72,64,50,68,63,61.53333333333333,Male,Arts
42,39,77,51,34,51.833333333333336,Male,Science
73,80,59,36,82,63.56666666666666,Male,Science
76,83,51,98,88,78.16666666666667,Male,Science
71,71,41,53,74,59.86666666666667,Male,Diploma
58,70,41,39,67,55.9,Male,Diploma
73,86,47,92,82,74.36666666666666,Male,Arts
65,72,37,92,74,68.96666666666667,Male,Diploma
27,34,45,54,36,43.2,Female,Commerce
71,79,33,66,71,63.5,Female,Commerce
43,45,45,43,50,46.4,Female,Science
79,86,47,45,92,68.73333333333333,Male,Commerce
78,81,71,69,82,76.06666666666666,Female,Arts
65,66,100,95,62,76.8,Male,Science
63,72,68,56,70,65.23333333333333,Female,Arts
58,67,80,90,62,72.3,Female,Arts
65,67,42,98,62,65.8,Female,Commerce
79,67,84,67,67,73.2,Female,Arts
68,74,50,30,74,57.73333333333333,Female,Arts
85,91,44,81,89,74.73333333333333,Male,Science
60,44,70,45,47,54.6,Male,Arts
98,86,73,95,90,85.23333333333333,Female,Commerce
58,67,97,38,72,66.06666666666666,Male,Science
87,100,70,95,100,85.89999999999999,Male,Diploma
66,63,34,80,64,61.86666666666667,Male,Commerce
52,76,77,32,70,62.76666666666667,Male,Science
70,64,51,80,72,67.53333333333333,Female,Diploma
77,89,76,64,98,76.76666666666667,Male,Diploma
62,55,59,89,49,63.1,Female,Arts
54,53,72,83,47,61.56666666666666,Female,Commerce
51,58,90,52,54,63.1,Male,Commerce
99,100,95,83,100,90.83333333333331,Male,Science
84,77,90,78,74,79.76666666666667,Female,Science
75,85,35,60,82,67.5,Female,Diploma
78,82,84,52,79,74.10000000000001,Female,Commerce
51,63,78,77,61,66.33333333333333,Female,Commerce
55,69,65,36,65,56.96666666666667,Male,Commerce
79,92,48,56,89,69.73333333333333,Female,Science
91,89,54,62,92,75.10000000000001,Male,Diploma
88,93,78,41,93,77.2,Female,Science
63,57,56,90,56,65.46666666666667,Male,Diploma
83,80,80,74,73,76.33333333333333,Male,Commerce
87,95,65,43,86,73.33333333333333,Male,Arts
72,68,32,31,67,51.63333333333333,Female,Arts
65,77,71,84,74,72.43333333333334,Female,Science
82,82,35,44,74,59.56666666666666,Female,Science
51,49,35,90,51,56.56666666666666,Female,Commerce
89,84,98,48,82,77.96666666666667,Male,Diploma
53,37,59,100,40,59.4,Female,Diploma
87,74,51,43,70,63.23333333333333,Female,Commerce
75,81,42,73,84,69.7,Male,Science
74,79,54,96,75,75.56666666666666,Male,Science
58,55,70,39,48,54.73333333333333,Male,Arts
51,54,31,50,41,46.76666666666667,Male,Diploma
70,55,69,61,56,63.46666666666667,Female,Science
59,66,86,90,67,74.26666666666667,Female,Diploma
71,61,89,55,69,67.53333333333333,Female,Science
76,72,73,65,71,70.2,Male,Science
59,62,72,72,64,66.23333333333333,Male,Arts
42,55,83,39,54,57.93333333333334,Female,Commerce
57,43,33,58,47,48.13333333333333,Female,Arts
88,73,42,76,78,70.33333333333333,Female,Commerce
22,39,88,36,33,46.53333333333333,Male,Science
88,84,95,37,75,75.06666666666666,Female,Diploma
73,68,91,99,66,81.03333333333333,Male,Arts
68,75,30,55,81,59.03333333333333,Female,Science
100,100,34,66,93,76.66666666666667,Male,Diploma
62,67,73,72,69,68.36666666666666,Female,Science
77,67,48,34,68,58.93333333333334,Male,Diploma
59,70,56,48,66,58.96666666666667,Male,Arts
54,49,82,40,47,55.6,Female,Arts
62,67,83,65,61,67.89999999999999,Male,Commerce
70,89,89,40,88,71.3,Male,Diploma
66,74,64,90,78,72.46666666666667,Male,Commerce
60,60,50,60,60,57.23333333333333,Male,Commerce
61,86,51,75,87,70.89999999999999,Male,Science
66,62,93,78,64,73.10000000000001,Female,Arts
82,78,43,92,74,73.5,Female,Diploma
75,88,35,36,85,62.1,Male,Science
49,53,53,45,52,51.2,Female,Science
52,53,40,69,49,55.3,Male,Diploma
81,92,76,87,91,82.83333333333333,Male,Commerce
96,100,60,90,100,86.16666666666667,Female,Arts
53,51,47,81,51,57.833333333333336,Female,Diploma
58,76,55,37,78,60.46666666666667,Female,Commerce
68,83,90,35,78,69.03333333333333,Male,Commerce
67,75,31,63,70,60.73333333333333,Male,Science
72,73,75,38,74,65.96666666666667,Female,Science
94,88,79,78,78,80.26666666666667,Female,Science
79,86,69,70,81,77.23333333333333,Male,Diploma
63,67,85,42,70,63.8,Male,Diploma
43,51,87,94,54,66.26666666666667,Male,Science
81,91,45,78,87,74.36666666666666,Male,Arts
46,54,85,33,58,58.06666666666666,Male,Science
71,77,93,63,77,75.89999999999999,Male,Commerce
52,70,98,65,62,71.26666666666667,Female,Diploma
97,100,96,30,100,81.8,Female,Diploma
62,68,66,50,75,63.8,Female,Commerce
46,64,62,83,66,66.89999999999999,Female,Arts
50,50,86,89,47,67.5,Female,Commerce
65,69,50,83,70,67.5,Male,Science
45,52,66,75,49,59.03333333333333,Male,Arts
65,67,43,40,65,56.46666666666667,Female,Commerce
80,76,88,45,65,69.76666666666667,Male,Commerce
62,66,54,52,68,61.333333333333336,Male,Diploma
48,52,94,47,45,57.1,Male,Diploma
77,88,57,78,87,75.2,Male,Science
66,65,48,80,69,65.53333333333333,Female,Arts
76,83,62,57,79,72.7,Female,Commerce
62,64,80,30,66,60.13333333333333,Male,Commerce
77,62,68,97,62,71.3,Female,Commerce
69,84,40,84,85,72.60000000000001,Female,Science
61,55,79,41,52,57.0,Female,Arts
59,69,39,52,65,56.4,Male,Science
55,56,85,83,51,67.60000000000001,Female,Commerce
45,53,57,93,55,62.8,Female,Diploma
78,79,52,94,76,76.06666666666666,Male,Science
67,84,82,77,86,77.96666666666667,Male,Commerce
65,81,88,32,77,68.43333333333334,Female,Diploma
69,77,47,42,69,59.36666666666667,Male,Diploma
57,69,82,52,68,66.2,Female,Science
59,41,31,53,42,46.73333333333333,Female,Diploma
74,71,49,75,78,70.06666666666666,Male,Arts
82,62,83,85,62,75.73333333333333,Male,Science
81,80,46,87,76,74.10000000000001,Female,Arts
74,81,48,57,76,67.83333333333333,Male,Diploma
58,61,49,82,66,61.8,Male,Science
80,79,54,38,79,63.03333333333333,Female,Diploma
35,28,57,50,27,42.266666666666666,Male,Commerce
42,62,80,84,60,65.96666666666667,Male,Commerce
60,51,73,38,56,57.13333333333333,Male,Diploma
87,91,74,52,81,75.7,Female,Science
84,83,48,45,75,65.26666666666667,Female,Diploma
83,86,56,88,88,75.10000000000001,Female,Science
34,42,54,62,39,48.2,Male,Diploma
66,77,39,64,70,61.56666666666666,Female,Commerce
61,56,98,47,56,65.73333333333333,Female,Commerce
56,68,98,87,74,76.60000000000001,Male,Diploma
87,85,93,74,73,78.8,Female,Commerce
55,65,39,44,62,53.333333333333336,Male,Commerce
86,80,58,65,75,72.60000000000001,Male,Arts
52,66,90,34,73,64.10000000000001,Female,Science
45,56,91,89,54,67.06666666666666,Female,Arts
72,72,98,60,71,74.8,Female,Arts
57,50,67,38,54,53.06666666666666,Female,Commerce
68,72,74,87,64,70.66666666666667,Female,Diploma
88,95,68,30,94,73.39999999999999,Female,Commerce
76,64,100,100,66,80.83333333333333,Male,Diploma
46,43,78,88,42,60.96666666666667,Female,Commerce
67,86,64,98,83,77.5,Male,Commerce
92,87,98,90,78,86.86666666666667,Male,Commerce
83,82,59,55,84,71.76666666666667,Male,Arts
80,75,80,60,77,73.63333333333334,Male,Science
63,66,34,72,67,60.0,Male,Commerce
64,60,67,32,74,61.73333333333333,Male,Commerce
54,52,32,74,51,53.3,Male,Commerce
84,80,69,75,80,77.43333333333334,Female,Diploma
73,68,79,59,66,68.23333333333333,Female,Commerce
80,83,36,65,83,65.60000000000001,Male,Diploma
56,52,87,65,55,66.66666666666667,Male,Diploma
59,51,58,52,43,55.0,Female,Commerce
75,74,32,73,69,63.3,Male,Arts
85,76,53,78,71,70.26666666666667,Female,Commerce
89,76,71,87,74,77.13333333333334,Male,Arts
58,70,76,60,68,65.86666666666666,Female,Science
65,64,34,65,62,58.76666666666667,Female,Science
68,60,62,56,53,60.66666666666666,Male,Science
47,49,40,44,49,49.5,Male,Commerce
71,83,93,49,83,73.96666666666667,Female,Science
60,70,53,100,70,70.83333333333333,Female,Commerce
80,80,52,75,72,72.2,Male,Arts
54,52,56,42,52,53.06666666666666,Female,Science
62,73,84,93,70,76.89999999999999,Female,Arts
64,73,88,86,68,77.33333333333333,Male,Commerce
78,77,97,33,77,70.39999999999999,Female,Science
70,75,80,90,78,75.2,Female,Commerce
65,81,59,58,81,68.56666666666666,Female,Arts
64,79,78,77,77,73.8,Male,Commerce
79,79,87,92,78,81.43333333333334,Female,Arts
44,50,95,95,51,70.93333333333334,Male,Science
99,93,46,90,90,80.63333333333334,Female,Arts
76,73,96,81,68,78.16666666666667,Female,Diploma
59,42,67,86,41,61.2,Female,Arts
63,75,44,39,81,60.03333333333333,Female,Arts
69,72,91,81,77,78.93333333333334,Female,Science
88,92,54,90,95,79.96666666666667,Male,Diploma
71,76,83,90,70,77.03333333333333,Male,Diploma
69,63,74,58,61,63.2,Female,Commerce
58,49,93,68,42,62.66666666666666,Male,Science
47,53,56,87,58,61.0,Male,Commerce
65,70,85,49,71,67.73333333333333,Female,Diploma
88,85,75,53,76,73.66666666666667,Female,Commerce
83,78,89,69,73,75.23333333333333,Male,Arts
85,92,51,51,93,71.56666666666666,Male,Diploma
59,63,72,74,75,69.0,Male,Arts
65,86,47,97,80,76.13333333333334,Male,Diploma
73,56,56,58,57,59.6,Female,Commerce
53,52,74,93,42,65.5,Male,Arts
45,48,51,78,46,56.0,Male,Arts
73,79,100,75,84,81.13333333333334,Female,Diploma
70,78,51,89,78,74.06666666666666,Male,Arts
37,46,36,55,46,46.86666666666667,Female,Arts
81,82,74,54,82,74.73333333333333,Female,Commerce
97,82,67,75,88,77.10000000000001,Female,Science
67,89,90,47,82,73.66666666666667,Male,Diploma
88,75,92,97,76,85.83333333333333,Male,Science
77,76,80,99,77,79.36666666666666,Male,Science
76,70,96,52,68,71.76666666666667,Male,Science
86,73,50,72,70,69.46666666666667,Male,Commerce
63,60,43,97,57,64.10000000000001,Male,Diploma
65,73,70,73,75,71.26666666666667,Male,Arts
78,77,71,51,80,68.83333333333333,Female,Commerce
67,62,83,94,60,73.5,Male,Arts
46,41,79,38,43,49.7,Female,Commerce
71,74,34,55,68,57.7,Female,Commerce
40,46,58,38,50,48.76666666666667,Male,Science
90,87,96,73,75,81.36666666666666,Male,Science
81,78,52,85,81,74.73333333333333,Male,Diploma
56,54,31,75,52,54.3,Male,Arts
67,84,67,87,81,76.60000000000001,Male,Diploma
80,76,62,46,64,63.73333333333333,Male,Arts
74,75,48,42,83,63.0,Female,Science
69,67,39,71,69,63.7,Male,Commerce
99,87,47,34,81,68.43333333333334,Female,Commerce
51,52,70,74,44,60.46666666666667,Male,Arts
53,71,86,65,67,71.06666666666666,Male,Science
49,57,40,73,52,55.06666666666666,Female,Commerce
73,76,71,31,80,64.36666666666666,Male,Science
66,60,79,44,57,62.16666666666666,Female,Science
67,61,98,33,68,66.89999999999999,Female,Diploma
68,67,39,62,69,60.93333333333334,Male,Arts
59,64,65,41,75,62.1,Male,Science
71,66,49,45,65,59.26666666666667,Female,Science
77,82,95,66,91,81.83333333333333,Female,Commerce
83,72,71,48,78,69.06666666666666,Male,Commerce
63,71,99,99,69,81.23333333333333,Female,Diploma
56,65,30,67,63,55.7,Male,Science
67,79,51,61,84,66.60000000000001,Male,Arts
75,86,30,92,79,71.53333333333333,Male,Arts
71,81,74,36,80,67.06666666666666,Female,Diploma
43,53,51,37,53,46.13333333333333,Female,Commerce
41,46,61,81,43,57.06666666666666,Male,Arts
82,90,74,31,94,72.8,Female,Arts
61,61,51,96,62,67.13333333333334,Female,Commerce
28,23,49,88,19,43.9,Male,Diploma
82,75,90,91,77,82.23333333333333,Female,Commerce
41,55,73,52,51,54.93333333333334,Male,Diploma
71,60,87,47,61,64.73333333333333,Female,Arts
47,37,60,39,35,44.6,Male,Arts
62,56,60,96,53,64.8,Male,Commerce
90,78,90,49,81,76.13333333333334,Female,Science
83,93,41,41,95,68.8,Male,Arts
61,68,64,35,66,57.06666666666666,Male,Science
76,70,53,95,69,71.0,Male,Diploma
49,51,99,47,43,58.56666666666666,Female,Science
24,38,54,95,27,53.16666666666666,Female,Commerce
35,55,53,72,60,55.96666666666667,Male,Commerce
58,61,64,40,52,57.96666666666667,Male,Science
61,73,65,72,63,67.2,Female,Diploma
69,76,48,93,74,72.13333333333334,Female,Commerce
67,72,67,64,67,67.89999999999999,Male,Diploma
79,73,63,72,67,72.26666666666667,Male,Arts
72,80,92,40,75,68.8,Female,Commerce
62,61,85,71,57,67.26666666666667,Female,Commerce
77,94,66,66,95,77.13333333333334,Female,Commerce
75,74,42,90,66,69.7,Female,Science
87,74,87,36,76,69.26666666666667,Male,Science
52,65,77,51,69,62.1,Female,Science
66,57,73,77,52,65.73333333333333,Male,Diploma
63,78,57,85,80,71.43333333333334,Female,Diploma
46,58,30,53,57,47.96666666666667,Female,Commerce
59,71,79,96,70,73.53333333333333,Male,Diploma
61,72,56,51,70,63.56666666666666,Male,Science
63,61,88,39,61,63.93333333333334,Female,Science
42,66,96,98,69,75.89999999999999,Female,Science
59,62,49,46,61,57.0,Female,Science
80,90,46,66,89,72.86666666666666,Female,Arts
58,62,40,82,59,60.7,Male,Arts
85,84,81,48,78,72.66666666666667,Female,Diploma
52,58,95,46,58,63.0,Female,Science
27,34,51,67,32,45.6,Female,Arts
59,60,33,98,58,61.0,Male,Diploma
49,58,50,41,60,50.53333333333333,Female,Arts
69,58,93,73,53,69.39999999999999,Male,Science
61,66,64,97,61,70.46666666666667,Female,Diploma
44,64,89,98,58,71.06666666666666,Male,Diploma
73,84,99,62,85,78.03333333333333,Female,Diploma
84,77,77,50,71,71.73333333333333,Female,Commerce
45,73,88,68,70,69.23333333333333,Male,Arts
74,74,82,46,72,68.63333333333334,Male,Science
82,97,89,59,96,81.89999999999999,Male,Arts
59,70,61,65,73,63.43333333333334,Male,Commerce
46,43,96,73,41,61.3,Female,Commerce
80,90,34,41,82,65.86666666666666,Female,Commerce
